1634172456,と,1455
1634172456,鳥羽,1461
1634172456,飛ばさ,1637
1634172456,おばさん,1788
1634172456,おばさんは,1929
1634172456,鳥羽3分,2079
1634172456,おばさんは9時,2291
1634172456,おばさんは休日,2431
1634172456,おばさんは休日は,2559
1634172456,おばさんは休日はどう,2819
1634172456,おばさんは休日はどうし,2953
1634172456,おばさんは休日は動作,3082
1634172456,おばさんは休日はどうされ,3208
1634172456,おばさんは休日はどうされて,3342
1634172456,おばさんは休日はどうされてる,3483
1634172456,おばさんは休日はどうされてるん,3597
1634172456,おばさんは休日はどうされてるんで,3605
1634172456,おばさんは休日はどうされてるんです,3733
1634172456,おばさんは休日はどうされてるんですか,3866
1634172456,鳥羽さんは休日はどうされてるんですか,5073
