1467828667213,音,1348
1467828667213,今年,1354
1467828667213,今年の,1378
1467828667213,今年のか,1634
1467828667213,今年の間,1765
1467828667213,今年の漢字,1896
1467828667213,今年の漢字は,2157
1467828667213,今年の漢字は輪,2290
1467828667213,今年の漢字は腸,2435
1467828667213,今年の漢字は私,2568
1467828667213,今年の漢字は私が,2704
1467828667213,今年の漢字は私がす,2958
1467828667213,今年の漢字は私がする,2964
1467828667213,今年の漢字は私がすること,3241
1467828667213,今年の漢字は私がすることに,3360
1467828667213,今年の漢字は私がすることになっ,3612
1467828667213,今年の漢字は私がすることになり,3621
1467828667213,今年の漢字は私がすることになりま,3748
1467828667213,今年の漢字は私がすることになります,3876
1467828667213,今年の漢字は私がすることになりまし,4003
1467828667213,今年の漢字は私がすることになりました,4014
1467828667213,今年の漢字は私がすることになりました,4996
