1534172456,そ,1719
1534172456,祖母,1725
1534172456,祖母が,1772
1534172456,祖母が好き,2021
1534172456,祖母が好きな,2149
1534172456,祖母が好きなの,2419
1534172456,祖母が好きなので,2541
1534172456,祖母が好きなのでくれ,3220
1534172456,祖母が好きなのでプレゼン,3342
1534172456,祖母が好きなのでプレゼント,3613
1534172456,祖母が好きなのでプレゼントに,3868
1534172456,祖母が好きなのでプレゼントにと,4143
1534172456,祖母が好きなのでプレゼントに頭を,4527
1534172456,祖母が好きなのでプレゼントにとも,4534
1534172456,祖母が好きなのでプレゼントにと思い,4659
1534172456,祖母が好きなのでプレゼントにと思いま,4796
1534172456,祖母が好きなのでプレゼントにと思います,4920
1534172456,祖母が好きなのでプレゼントにと思いまして,5320
1534172456,祖母が好きなのでプレゼントにと思いまして,598215
