1468167487671,そ,1316
1468167487671,そっ,1367
1468167487671,そし,1374
1468167487671,そして,1494
1468167487671,そしてこれ,1752
1468167487671,そしてこれが,1882
1468167487671,そしてこれが音声,2674
1468167487671,そしてこれが温泉,2943
1468167487671,そしてこれが温泉に,3066
1468167487671,そしてこれが温泉に入っ,3198
1468167487671,そしてこれが音声認識,3328
1468167487671,そしてこれが音声認識中,3588
1468167487671,そしてこれが音声認識議事,3721
1468167487671,そしてこれが音声認識技術,3854
1468167487671,そしてこれが音声認識技術の,3987
1468167487671,そしてこれが音声認識技術のぼ,4387
1468167487671,そしてこれが音声認識技術の本,4510
1468167487671,そしてこれが音声認識技術のボイン,4516
1468167487671,そしてこれが音声認識技術のポイント,4638
1468167487671,そしてこれが音声認識技術のポイントな,4925
1468167487671,そしてこれが音声認識技術のポイント7,5051
1468167487671,そしてこれが音声認識技術のポイントなので,5187
1468167487671,そしてこれが音声認識技術のポイントなのです,5311
1468167487671,そしてこれが音声認識技術のポイントなのですが,5441
1468167487671,そしてこれが音声認識技術のポイントなのですが,6314
